age,geo_area,vehicle_type,est_value,miles_driven,college_grad_ind,speeding_ticket_ind,hard_braking_ind,late_driving_ind,clean_driving_ind,expenses
28,suburban,car,36505,11712,1,0,0,0,1,0
32,urban,car,23171,12888,0,0,0,0,0,5742.83
73,suburban,suv,37444,15540,0,1,0,0,1,0
47,urban,suv,27541,11433,0,0,0,0,1,0
37,rural,suv,30043,17764,1,0,0,0,1,0
42,urban,car,23790,10314,0,1,1,0,1,0
23,urban,suv,83937,11434,1,0,0,0,1,0
62,urban,car,35412,9367,1,0,0,0,1,9989.75
62,urban,car,82590,15336,1,0,1,0,1,0
41,rural,truck,25583,19860,0,0,0,0,0,0
63,rural,suv,51073,24635,1,0,0,0,1,0
23,suburban,suv,84511,6750,0,0,0,0,1,0
19,urban,car,34568,9644,0,1,0,0,1,0
61,rural,car,49327,13245,0,0,0,0,0,0
21,urban,suv,29308,11785,0,0,0,0,1,0
58,urban,truck,42796,18092,0,0,0,0,1,0
41,urban,suv,65613,14053,0,1,0,0,0,24351.02
85,rural,car,34032,14420,0,0,0,0,1,0
58,suburban,suv,45470,17966,0,0,1,0,1,0
62,urban,truck,62859,10775,0,0,0,0,1,0
55,suburban,suv,38080,13496,1,0,0,0,1,0
54,urban,suv,42078,12595,0,0,0,0,1,0
45,suburban,suv,26735,14872,0,1,0,0,1,0
30,suburban,car,125000,14304,1,0,0,0,0,0
46,suburban,car,32410,12965,0,0,0,0,1,0
51,urban,suv,39373,14229,0,1,0,0,1,0
88,suburban,car,27853,11925,1,0,0,0,1,0
41,urban,minivan,59139,10758,1,0,1,0,1,0
35,suburban,car,29266,11216,0,0,1,0,0,0
46,urban,suv,26817,13726,0,0,0,0,1,0
48,suburban,truck,41194,16781,0,0,0,0,1,0
23,urban,car,27078,16902,0,0,0,0,1,0
60,rural,car,31051,19469,0,0,0,0,1,0
28,urban,suv,70729,4742,1,1,1,0,1,0
70,suburban,suv,33848,9465,0,0,0,0,0,0
35,suburban,suv,65368,14532,0,0,0,0,0,0
20,urban,car,35740,7893,0,0,0,0,1,0
42,urban,car,31864,7769,0,0,1,0,0,0
68,suburban,truck,41370,15983,0,0,0,0,0,0
41,rural,truck,29850,16846,0,0,1,0,1,0
70,suburban,suv,31033,12814,1,0,0,0,0,0
33,urban,suv,37005,13409,1,0,1,0,1,0
27,suburban,suv,41754,14062,1,0,0,0,1,0
63,rural,suv,45221,20422,0,0,0,0,1,0
24,suburban,suv,35620,15755,1,0,0,0,1,0
32,rural,car,61096,12204,0,0,0,0,0,0
26,rural,suv,26944,15749,0,0,0,0,1,0
48,suburban,suv,29787,13276,0,0,0,0,1,0
67,suburban,car,40708,15223,0,0,0,0,1,0
44,suburban,minivan,41245,14561,0,0,0,0,1,0
74,rural,truck,43651,19751,0,0,0,0,1,0
65,suburban,car,27413,17020,0,0,0,0,1,0
42,urban,suv,34580,10952,0,0,0,0,1,0
51,rural,suv,20488,15857,0,0,0,0,1,0
72,urban,suv,28259,12294,1,0,0,0,1,0
33,urban,suv,38887,10826,1,0,0,0,1,0
25,suburban,suv,32227,12040,1,0,1,0,1,0
16,urban,suv,48514,13467,0,0,0,0,0,39009.1
36,suburban,truck,33611,14665,1,0,1,0,1,0
40,rural,truck,35061,14420,0,1,0,0,1,0
21,rural,truck,25984,11265,0,0,1,0,0,0
62,rural,suv,71125,19229,0,0,0,0,1,0
47,rural,suv,29916,19379,1,0,0,0,1,11485.14
51,suburban,car,34421,15931,1,0,0,0,1,0
17,urban,car,25129,8322,0,0,0,1,1,0
31,urban,suv,27615,9886,0,1,1,0,1,0
72,urban,suv,34588,9374,0,0,0,0,0,35042.05
77,suburban,car,27222,14726,0,1,0,0,1,0
49,suburban,suv,125000,16218,0,0,0,0,1,0
22,urban,suv,27031,8651,0,0,0,0,1,0
54,rural,suv,34287,13416,1,0,0,0,1,0
54,urban,car,74463,10456,1,0,0,0,1,0
52,urban,car,35726,13309,0,0,0,0,1,0
69,urban,suv,66265,15185,1,1,0,0,1,35663.02
70,urban,car,28574,15311,0,0,1,0,1,0
36,urban,suv,28744,10169,0,1,0,0,1,0
52,suburban,car,25849,13793,1,0,0,0,1,0
54,suburban,car,33941,13846,1,0,0,0,1,0
37,suburban,car,35910,11638,0,0,0,0,1,0
26,rural,truck,90208,14331,0,1,1,0,0,23359.29
25,rural,car,34933,18481,0,0,0,0,1,0
38,suburban,truck,36434,15914,0,0,0,0,1,0
48,urban,truck,8896,15841,0,0,1,0,1,0
34,suburban,truck,48886,13393,1,0,0,0,1,0
73,urban,suv,40764,10577,0,0,0,0,1,0
41,rural,suv,27283,17982,0,0,1,0,1,4600.52
47,urban,car,27559,9472,0,0,1,0,1,0
49,suburban,car,29055,13567,1,0,0,0,1,17980.45
48,urban,truck,45258,12422,0,0,0,0,1,0
47,rural,suv,44119,17712,0,0,0,0,0,0
19,urban,car,29667,10651,0,0,0,0,0,0
65,suburban,car,26020,9271,0,0,0,1,0,0
26,suburban,truck,39695,24903,0,1,1,0,1,0
24,suburban,suv,41648,16044,0,0,0,0,1,0
37,urban,suv,35003,15751,0,0,0,0,0,0
32,suburban,suv,45241,11276,0,0,1,1,1,0
16,rural,truck,94630,21112,0,0,1,0,0,0
53,rural,car,26232,19993,0,0,0,0,0,0
44,suburban,suv,48562,10921,1,0,0,0,1,0
26,urban,car,27963,13108,1,0,1,0,1,0
31,rural,truck,65209,15337,0,1,0,0,1,0
58,urban,suv,50057,14338,1,0,0,0,1,0
43,urban,suv,29969,7277,0,0,0,0,1,0
16,urban,truck,47094,10705,0,0,1,0,0,0
36,suburban,suv,36680,12384,1,0,1,0,1,0
43,suburban,suv,29159,16510,0,0,0,0,0,0
49,urban,suv,34630,15121,0,1,0,0,0,0
43,suburban,minivan,31352,11669,0,0,1,0,1,5961.88
40,urban,truck,37010,11245,0,0,1,0,1,0
73,suburban,truck,39859,13503,0,0,0,0,0,0
47,suburban,truck,22816,28225,0,0,0,0,0,0
18,urban,suv,34525,16313,0,1,1,0,1,0
18,suburban,truck,31698,13580,0,0,0,0,1,0
41,urban,car,23775,11769,0,0,1,0,1,0
56,rural,truck,37234,12506,0,0,0,0,0,0
44,suburban,suv,29360,13414,0,1,0,0,1,0
54,rural,suv,34704,14845,0,1,0,0,0,0
54,suburban,car,39014,15910,1,0,0,0,1,0
17,urban,suv,40525,10553,0,0,0,0,1,0
18,urban,suv,30827,12082,0,0,0,0,1,0
41,rural,car,22606,17967,0,0,1,0,1,0
49,rural,suv,32621,23878,0,0,0,0,1,0
38,urban,suv,29525,20869,0,0,1,0,1,0
51,suburban,truck,35928,11087,0,0,0,0,1,0
18,rural,suv,33140,11078,0,0,0,0,1,0
37,suburban,car,23984,14855,1,0,0,0,0,0
50,urban,truck,26630,13598,0,0,0,0,0,0
21,suburban,suv,44401,13998,0,0,0,0,1,0
21,urban,suv,30562,13129,0,0,0,0,1,0
41,suburban,suv,73000,15419,1,0,0,0,0,0
28,urban,suv,47087,12952,1,0,0,0,1,0
59,urban,car,53836,11631,0,0,0,0,1,0
54,suburban,suv,34781,19424,0,0,0,0,1,0
42,urban,suv,105887,10898,0,0,0,0,1,0
45,rural,minivan,22957,15342,0,1,0,0,1,0
51,suburban,suv,35146,15922,0,1,1,0,1,0
74,urban,car,36767,12479,0,0,1,1,1,0
55,urban,car,28281,12119,0,0,0,0,1,0
29,suburban,suv,105514,14656,0,1,1,0,1,0
17,urban,suv,69296,6204,0,0,0,0,1,0
18,urban,truck,33318,11782,0,0,1,0,1,0
36,urban,minivan,32946,14535,0,1,0,0,1,0
49,urban,suv,29435,11427,0,0,0,0,1,0
57,rural,truck,38566,15907,0,0,0,0,1,0
51,urban,suv,86343,11941,1,1,0,0,0,0
46,suburban,suv,18196,16123,0,0,1,0,0,0
37,suburban,car,28095,19448,0,0,1,0,1,0
19,urban,truck,56952,13712,0,0,1,1,1,0
47,urban,suv,27575,13173,0,0,1,0,1,0
47,urban,suv,29734,10561,1,0,1,0,1,0
60,suburban,car,38957,15592,0,0,1,0,1,11379.25
25,suburban,suv,35442,8607,1,0,0,1,0,0
38,suburban,minivan,32798,14910,0,0,0,0,1,0
50,urban,suv,45461,8680,1,0,0,0,1,0
19,urban,suv,29257,11764,0,0,0,0,1,0
40,suburban,suv,38942,18168,1,1,0,0,0,0
16,suburban,truck,33704,14740,0,0,0,0,1,0
27,urban,car,38583,16694,0,0,1,0,0,0
42,suburban,suv,31174,8454,0,0,1,0,1,0
19,urban,suv,42822,12877,0,1,0,0,1,0
67,urban,suv,30488,12525,0,1,1,0,1,0
17,urban,car,25002,10434,0,0,1,0,1,0
37,urban,suv,36184,11190,0,0,0,0,1,0
47,suburban,suv,36814,16336,1,0,0,0,1,0
35,suburban,car,27361,7979,0,1,0,0,0,5903.64
39,suburban,suv,46430,22364,1,0,0,0,1,0
47,rural,car,24171,16086,0,0,0,0,1,0
55,suburban,suv,28487,12666,0,1,0,0,1,0
65,suburban,car,43440,14269,0,0,0,0,1,0
53,suburban,car,51763,14277,1,0,0,0,1,0
41,urban,car,70136,10395,0,0,0,0,1,0
49,rural,truck,34006,19045,0,0,0,0,1,0
26,rural,suv,50172,19332,0,0,0,0,0,0
32,urban,suv,39642,13602,0,0,1,0,1,0
41,suburban,car,33166,10413,1,0,1,0,1,0
46,suburban,truck,73823,12882,0,0,1,0,1,0
50,suburban,minivan,25858,3709,0,0,0,0,1,19169.74
48,suburban,suv,35192,10536,1,0,0,0,1,0
17,urban,suv,27096,11755,0,1,0,0,1,0
26,suburban,car,37398,16132,0,0,1,0,0,0
24,suburban,suv,26113,15290,0,1,0,0,1,0
48,urban,suv,57392,7629,1,0,0,0,1,0
47,suburban,suv,43371,11933,0,0,0,0,1,0
18,urban,car,55416,5632,0,0,0,0,1,0
74,urban,suv,47501,10266,0,0,0,0,1,0
49,suburban,suv,43522,14600,1,0,0,0,0,0
52,urban,car,24613,14936,0,0,1,0,1,0
79,suburban,car,25222,14095,0,0,0,0,1,0
17,urban,suv,56790,12273,0,0,1,0,1,0
62,urban,suv,31075,7436,0,0,0,0,1,0
56,suburban,suv,36721,10797,0,0,1,0,1,0
27,suburban,truck,38208,13149,0,1,0,0,0,0
17,urban,suv,40918,14020,0,1,1,0,0,8104.43
43,urban,car,35322,15857,1,0,0,0,1,0
56,suburban,car,26549,20160,1,0,0,0,0,0
68,suburban,suv,34492,14005,0,0,1,0,1,0
48,urban,car,27784,12943,0,0,1,0,1,0
17,urban,suv,30644,11390,0,0,0,0,1,0
29,rural,suv,19674,17008,0,0,1,0,1,0
18,urban,suv,46168,11293,0,0,1,1,1,0
41,suburban,suv,34580,16366,1,0,0,0,1,0
32,rural,suv,39629,13505,0,0,1,0,0,10478.18
55,suburban,car,26833,8634,1,0,0,0,1,0
63,urban,truck,59462,16448,0,0,1,0,1,0
53,urban,minivan,38368,11509,0,0,0,0,0,0
51,urban,truck,42220,9101,0,0,1,0,1,8226.76
52,rural,suv,32993,15255,0,0,0,0,1,0
50,urban,car,27766,10727,0,0,0,0,0,0
41,suburban,suv,57261,19573,1,0,0,0,1,0
21,urban,car,51324,9290,0,0,1,0,1,0
30,urban,car,48166,10414,1,0,1,1,1,0
29,suburban,suv,56696,19245,1,0,1,0,1,0
20,suburban,suv,31344,15538,0,0,0,0,1,0
51,rural,suv,31495,14081,1,0,0,0,1,0
16,urban,suv,55323,17394,0,0,1,0,1,0
59,suburban,suv,46300,11088,0,0,0,0,1,0
78,urban,car,26964,16180,0,0,0,0,0,0
20,suburban,suv,99625,14604,0,0,0,0,1,0
17,suburban,suv,38660,8116,0,0,1,0,1,0
40,suburban,minivan,29975,15494,1,0,0,0,0,0
45,suburban,suv,18135,12019,0,0,0,0,0,0
30,suburban,suv,38987,13357,0,0,1,0,1,0
45,suburban,suv,48742,12014,0,0,1,0,0,48552.16
49,urban,suv,26852,12425,0,1,0,0,1,0
38,suburban,minivan,43607,13905,0,0,1,0,0,0
70,suburban,suv,27115,13431,0,0,0,0,0,0
48,rural,car,29426,14347,0,1,0,0,1,0
41,urban,suv,25542,10663,1,0,0,0,1,0
16,suburban,car,34377,8721,0,0,1,0,1,0
75,suburban,car,24786,20040,0,0,1,0,1,0
62,suburban,car,37356,20433,0,1,1,0,0,17691.15
41,urban,car,23322,10496,1,0,0,0,1,0
48,suburban,suv,37643,25437,1,0,1,0,0,0
57,suburban,car,43618,13397,0,0,0,0,0,0
19,urban,suv,21430,11547,0,0,1,0,1,0
61,suburban,suv,27450,13458,0,0,1,0,1,0
49,urban,suv,31478,12078,0,0,0,0,1,0
30,rural,car,26081,16140,0,0,1,0,1,0
50,suburban,suv,31963,17484,1,0,1,0,1,0
65,suburban,car,24712,16520,0,0,1,1,1,0
35,rural,suv,30971,19603,0,0,0,0,1,0
41,suburban,truck,34175,17957,1,0,1,0,0,0
48,urban,suv,36403,13528,1,0,0,0,0,0
24,rural,car,37569,19764,0,0,0,0,1,0
68,urban,suv,31229,12388,1,0,0,0,0,24403.3
54,suburban,car,17008,12317,0,0,0,0,0,0
18,suburban,suv,32408,16412,0,0,1,0,1,0
46,urban,suv,51654,12560,0,0,0,0,1,0
54,suburban,car,52323,14290,0,0,1,0,0,0
46,urban,suv,28108,19158,0,0,1,0,1,0
52,rural,suv,32202,22393,0,0,0,0,1,0
36,suburban,suv,52492,8402,0,0,0,0,0,0
52,suburban,car,17895,11659,0,1,1,0,1,0
29,urban,truck,125000,13121,1,0,0,0,1,0
40,suburban,suv,83048,16578,0,0,1,0,0,0
17,urban,truck,72502,11087,0,1,0,0,0,0
19,urban,car,39855,13242,0,0,1,0,1,0
24,urban,suv,44905,8589,1,0,0,0,1,0
49,suburban,suv,31617,13101,0,0,1,0,1,0
27,suburban,suv,26163,12669,0,1,1,0,0,0
38,rural,truck,27630,17342,0,0,1,0,1,0
59,urban,suv,82790,8987,0,0,1,0,1,76144.23
51,urban,car,29487,9482,1,0,0,0,1,0
40,suburban,suv,29948,12713,0,0,0,1,1,0
36,urban,suv,32639,11066,1,1,0,0,1,0
43,urban,suv,41253,17452,0,0,0,0,1,0
41,urban,suv,34470,14626,1,0,1,0,1,0
23,urban,suv,39291,13275,1,1,0,0,1,0
45,rural,suv,38298,15359,0,0,0,0,1,0
43,urban,suv,28235,6071,1,1,1,0,1,0
51,urban,car,30398,13061,1,0,0,0,1,0
61,suburban,car,36371,8461,0,1,0,0,1,0
52,urban,car,40244,11793,0,0,1,0,1,0
31,urban,suv,55674,12817,0,0,0,0,1,0
79,urban,car,33004,11415,0,0,0,0,0,0
30,urban,suv,27463,11071,0,1,1,0,1,0
17,urban,suv,30096,16074,0,0,0,1,0,0
29,rural,truck,39267,16402,1,0,1,0,1,0
18,suburban,suv,43423,11632,0,0,0,0,1,0
74,urban,car,39228,17830,0,0,0,0,1,0
27,urban,suv,45054,17553,0,1,1,0,0,23598.58
22,suburban,suv,29658,21991,0,0,1,0,1,0
59,suburban,car,33079,11727,1,0,0,0,1,0
31,urban,suv,33841,12775,0,1,1,0,1,0
48,urban,suv,38784,14716,1,1,0,0,1,0
28,rural,truck,40122,16672,0,1,0,0,1,0
42,suburban,suv,39217,15597,0,0,1,0,1,0
56,urban,suv,26534,11829,0,0,1,0,1,0
37,suburban,car,16644,16050,0,0,0,0,1,0
73,urban,truck,39512,12708,0,0,0,0,0,29494.72
55,urban,truck,43690,17051,0,0,0,0,0,0
51,urban,car,27474,10337,0,0,0,0,1,0
72,urban,truck,58712,8095,0,0,0,0,0,0
45,suburban,suv,28688,14127,1,1,1,0,0,0
72,suburban,suv,31641,16199,0,0,0,0,0,0
24,rural,car,26884,14163,0,0,0,0,1,0
30,urban,car,26523,7967,0,0,1,0,0,0
58,suburban,car,26678,16499,0,0,0,0,1,0
40,suburban,minivan,25098,10889,0,0,1,0,1,0
63,urban,suv,33642,10734,0,0,0,0,0,0
44,urban,car,25436,7915,0,0,1,0,1,0
27,urban,suv,36030,11365,1,1,0,0,1,0
50,urban,suv,25704,7096,0,0,0,0,1,0
60,suburban,suv,29085,13705,1,0,0,0,0,0
39,urban,suv,29929,14165,0,0,0,0,1,0
30,rural,suv,49123,22533,1,1,1,0,0,0
57,suburban,car,14340,11677,0,0,0,0,0,0
74,suburban,car,24516,17196,0,0,1,0,1,0
33,suburban,truck,72406,17790,1,0,0,0,0,0
35,suburban,suv,30730,15209,0,0,0,0,1,0
18,urban,suv,63042,11579,0,1,0,0,0,0
38,suburban,suv,33231,17480,0,0,0,0,1,0
19,suburban,suv,66090,17249,0,0,0,0,0,0
34,rural,suv,73902,10197,0,0,1,0,1,0
18,suburban,truck,31605,13737,0,0,0,0,1,0
24,suburban,suv,30834,14388,0,0,1,0,0,0
18,urban,car,20260,17103,0,1,1,0,1,0
37,suburban,suv,22040,13565,0,1,0,1,0,0
34,suburban,suv,36442,16215,0,0,0,0,1,0
33,suburban,car,24709,8372,0,0,0,0,1,18685.41
81,urban,car,36861,12326,0,0,0,0,1,0
61,urban,car,104602,17777,1,0,0,0,0,0
41,suburban,suv,44323,15344,0,0,1,0,1,0
34,urban,suv,49661,11306,1,0,0,0,1,0
81,suburban,car,28557,16210,1,0,0,0,0,23811.31
42,suburban,truck,30421,9637,1,0,0,0,1,0
25,rural,truck,36468,13359,0,0,0,0,1,0
39,suburban,suv,28416,14468,0,0,1,0,1,0
73,rural,suv,32686,6324,0,1,0,0,1,0
47,urban,car,28462,12481,1,0,1,0,1,0
18,urban,suv,54784,10619,0,0,0,0,1,0
62,urban,suv,43752,12878,0,0,1,0,0,0
24,suburban,suv,47568,17280,0,0,1,0,1,0
54,suburban,truck,29728,24026,0,0,0,0,0,0
20,suburban,suv,35832,18123,0,0,1,0,0,0
32,urban,suv,35156,14199,1,1,0,0,1,0
26,suburban,suv,54834,12863,0,0,1,1,1,0
42,urban,suv,39261,8054,0,0,0,0,1,0
68,suburban,car,21357,16262,0,0,0,0,0,0
65,urban,minivan,36888,10474,0,0,0,0,1,0
25,urban,car,33508,9329,0,0,1,0,1,0
58,rural,truck,27391,17375,0,1,0,0,1,9292.68
43,urban,suv,26777,7774,0,0,0,0,1,0
51,urban,car,54177,15008,1,0,0,0,1,0
19,urban,suv,29111,12788,0,0,0,0,1,0
19,urban,truck,32228,6020,0,0,0,0,1,0
55,suburban,suv,56634,11669,1,0,0,0,1,0
30,urban,car,83947,12223,1,1,0,0,0,0
26,suburban,suv,55534,12221,0,0,1,0,0,0
63,suburban,car,125000,15865,1,0,0,0,1,0
47,suburban,suv,30738,14882,0,0,0,0,1,0
48,rural,truck,30414,21269,0,0,0,0,1,0
16,suburban,car,32459,13638,0,0,0,0,1,0
55,suburban,truck,61732,12093,0,0,0,0,0,0
36,urban,truck,27388,15986,0,1,1,0,1,0
41,urban,suv,40662,19875,1,0,0,0,1,0
41,rural,minivan,49355,31573,0,0,0,0,0,0
38,urban,car,34216,13757,1,0,0,0,1,0
82,urban,car,28628,14560,0,0,0,0,1,0
64,rural,truck,65455,19582,0,1,0,0,0,0
31,urban,suv,27520,24602,1,0,0,0,1,0
44,rural,suv,5000,10467,0,0,0,0,1,0
47,suburban,truck,46959,27128,0,0,0,0,0,0
40,urban,car,56143,11662,0,0,0,0,1,0
65,rural,car,32389,11779,0,0,0,0,1,0
52,rural,car,32806,15192,1,0,1,0,1,0
56,suburban,suv,37451,13787,0,0,0,0,1,0
19,urban,truck,48641,12150,0,0,1,0,1,0
38,suburban,car,24947,9450,0,0,1,0,1,0
47,suburban,suv,55647,10138,0,0,0,0,1,0
29,suburban,suv,38212,17406,1,1,1,0,1,0
64,urban,truck,40350,7804,0,0,0,0,1,0
18,urban,truck,27029,12658,0,0,0,0,1,0
54,suburban,car,34405,9429,0,0,1,0,0,0
45,urban,truck,32978,11412,1,0,0,0,1,0
51,urban,car,24768,19609,1,0,0,0,0,0
81,suburban,car,28805,10345,0,0,0,0,1,0
31,suburban,car,21402,18577,0,0,0,0,1,0
58,urban,car,27192,12232,1,0,0,0,1,0
28,urban,suv,19886,10765,0,0,1,1,1,0
28,rural,suv,35299,16105,1,0,0,0,1,0
39,urban,truck,34739,11294,1,0,0,0,1,0
72,suburban,suv,25574,15748,0,0,0,0,1,0
50,urban,suv,38126,9297,0,0,0,0,1,0
30,urban,truck,31638,10908,0,0,1,0,1,0
21,urban,suv,44563,11115,0,0,0,0,1,0
38,urban,minivan,27804,14433,1,0,1,0,1,0
51,rural,suv,34323,20985,1,0,0,0,0,0
59,suburban,car,35956,15622,1,0,0,0,0,0
29,urban,suv,51332,14570,0,0,0,0,0,0
37,suburban,suv,49764,12819,1,0,0,0,0,0
20,urban,suv,49834,10761,0,1,0,0,1,0
55,suburban,car,26941,11510,0,0,1,0,1,0
47,urban,suv,34657,13546,0,0,1,0,1,0
17,suburban,suv,28508,11764,0,0,1,0,0,5886.4
31,urban,suv,38435,11560,0,0,0,0,1,0
49,rural,suv,36917,19482,1,0,0,0,1,0
26,suburban,suv,21815,24057,0,0,0,0,0,0
16,suburban,suv,63832,16826,0,0,0,0,1,0
29,urban,car,37428,6124,0,0,1,0,0,0
19,urban,suv,28102,12338,0,0,0,0,1,0
40,suburban,suv,37842,32009,1,0,1,0,0,12520.99
72,urban,suv,100225,10061,0,0,0,0,1,0
23,urban,suv,24564,9652,0,0,0,0,1,0
67,suburban,suv,41591,20008,0,0,0,0,0,0
24,rural,car,73971,14729,0,0,0,0,0,0
57,suburban,car,36184,11649,0,0,0,1,1,0
54,urban,suv,51562,15055,1,0,1,0,1,0
17,urban,car,50460,10796,0,1,1,0,0,12731.35
57,urban,car,30741,12519,0,0,0,0,1,17411.94
73,suburban,truck,39557,13716,1,0,0,0,0,0
29,urban,car,39195,11730,0,1,1,0,1,0
38,urban,car,125000,11233,1,1,1,0,1,0
24,urban,suv,43214,15939,0,0,1,0,1,10929.31
54,suburban,car,31888,8931,0,0,0,0,1,0
40,rural,suv,26930,22434,0,0,0,0,1,0
48,rural,suv,32464,13471,0,1,1,0,0,0
45,rural,suv,61972,15439,0,0,0,1,0,0
62,suburban,car,39367,15407,0,0,1,0,0,0
29,suburban,car,40002,15496,0,0,0,0,1,0
23,suburban,car,47367,16183,1,1,1,0,0,0
43,rural,truck,28915,16640,0,0,0,0,1,0
52,suburban,suv,64000,15356,0,0,0,0,1,21419.86
46,urban,car,41622,11890,0,0,1,0,1,0
55,urban,car,119949,15032,1,1,0,0,1,0
79,urban,car,33511,9874,0,0,0,0,1,19585.02
62,suburban,suv,36366,13681,1,0,0,0,0,0
28,urban,car,31521,12817,1,0,1,0,1,0
41,suburban,car,25157,13852,1,0,0,0,1,0
53,rural,car,30162,11464,0,0,0,0,1,0
20,urban,truck,43658,13679,0,1,0,0,1,0
42,rural,suv,16563,11698,0,0,1,0,1,4366.75
45,suburban,suv,24379,18075,1,0,0,0,0,0
60,urban,car,26877,9545,0,0,0,0,1,0
49,suburban,suv,17478,10434,0,0,1,0,1,0
38,urban,suv,72445,7824,0,0,0,0,0,0
37,suburban,suv,49397,27021,0,0,0,0,0,0
41,suburban,truck,43207,13501,0,0,0,0,1,0
37,suburban,car,29137,19711,1,0,1,0,0,0
64,suburban,truck,34482,14037,0,0,1,0,1,0
46,urban,suv,23646,16844,0,1,1,1,0,0
62,urban,car,54199,9988,0,1,0,0,1,0
61,rural,car,44739,12691,1,1,1,0,1,0
74,rural,suv,86675,22017,1,0,0,0,0,0
57,suburban,car,53550,15419,0,0,0,0,1,0
51,suburban,suv,44887,10372,0,0,0,0,1,0
16,urban,suv,34844,12673,0,0,1,0,1,0
45,rural,truck,30549,15313,0,0,0,0,1,0
26,suburban,suv,24937,17405,0,0,1,0,1,0
20,urban,truck,24182,11934,0,0,0,0,1,0
50,suburban,car,35182,17156,0,0,1,0,1,0
23,urban,truck,40602,12826,0,0,0,0,1,0
34,suburban,suv,31282,28249,0,0,0,0,0,10914.98
18,urban,suv,34703,10060,0,0,0,0,1,0
70,urban,suv,42152,12414,0,0,0,0,0,0
45,suburban,suv,49342,13138,0,1,0,0,1,0
39,urban,suv,105770,10970,1,0,0,0,1,0
58,suburban,suv,52324,20344,1,0,0,0,0,0
50,suburban,car,32683,18345,0,0,0,0,0,0
74,suburban,car,61074,13789,0,0,1,0,0,0
52,suburban,truck,32225,14497,0,0,1,0,1,0
33,suburban,minivan,23736,18385,0,0,0,0,0,0
32,suburban,truck,35839,21399,0,0,0,0,0,0
64,suburban,car,26509,11864,0,0,0,0,1,0
60,suburban,truck,55710,11953,0,0,0,1,1,0
34,rural,car,43010,15188,1,0,1,0,0,0
16,rural,car,23755,15300,0,0,0,0,1,0
81,urban,car,24134,12776,1,0,1,0,0,16728.12
38,urban,suv,28905,12276,0,0,1,0,1,0
45,suburban,car,25650,16340,0,1,1,0,0,0
71,suburban,car,26031,14829,0,0,0,0,1,0
37,urban,suv,38654,12075,0,0,0,0,1,0
58,suburban,truck,42292,17245,0,0,0,0,0,0
66,suburban,suv,23914,18476,0,1,0,0,1,24701.96
16,suburban,suv,38249,13423,0,0,1,0,1,0
32,suburban,suv,33250,15146,0,0,0,0,1,0
42,suburban,suv,26941,14650,0,0,1,0,1,0
60,suburban,suv,36160,15272,0,0,0,0,1,0
19,urban,suv,25165,14476,0,1,1,0,1,0
41,suburban,suv,33439,17813,0,0,0,0,0,0
47,suburban,suv,36269,14169,0,0,0,0,1,0
61,suburban,suv,28432,8555,0,0,0,0,1,0
26,rural,car,34179,23030,0,0,0,0,1,0
48,urban,suv,21050,15485,0,0,0,0,1,0
53,urban,suv,73948,16740,1,0,1,0,1,0
28,suburban,car,35695,13894,1,0,0,0,0,0
59,suburban,car,30544,11631,0,0,0,0,1,0
16,urban,suv,38321,16218,0,1,1,0,0,17133.93
69,suburban,truck,55647,13568,0,0,0,0,1,0
71,suburban,suv,57239,15453,0,0,0,0,0,0
64,urban,suv,65270,8647,0,0,0,0,1,0
19,urban,car,47311,10648,0,0,0,0,1,0
34,suburban,truck,49260,13424,0,0,1,0,1,0
86,suburban,suv,34096,17653,0,0,0,0,1,0
24,suburban,suv,70316,15462,0,0,0,0,1,0
71,urban,suv,44831,16585,0,0,0,0,1,0
44,suburban,car,71046,14642,0,0,0,0,1,0
33,rural,truck,35293,14210,0,0,1,0,1,0
68,suburban,car,27687,12859,0,0,0,0,0,0
60,urban,car,28225,11952,1,1,0,0,1,0
45,urban,suv,28434,12592,0,0,1,0,1,0
36,urban,suv,46823,14854,0,0,1,0,0,0
21,urban,truck,52394,15116,0,0,1,0,1,0
78,suburban,car,34474,13745,0,0,0,0,0,0
79,rural,car,34474,19300,0,0,0,0,1,0
31,suburban,suv,30164,9811,1,0,0,0,1,0
38,urban,suv,28568,13593,0,0,0,0,1,0
23,urban,car,28576,14141,0,0,1,0,1,0
50,rural,suv,18153,29379,0,0,0,0,0,0
52,suburban,suv,29115,10476,0,0,0,0,0,0
70,suburban,truck,30237,14447,0,0,0,0,0,0
22,urban,suv,26242,6081,0,0,1,0,1,8330.93
58,urban,car,25825,9542,0,0,1,0,1,0
69,urban,suv,27868,12436,1,0,0,0,1,0
41,urban,car,23177,10882,0,0,1,0,1,0
60,urban,suv,19057,9094,0,0,1,0,1,0
33,suburban,suv,46184,12865,0,0,0,0,1,0
32,urban,suv,33033,15446,0,0,1,0,1,0
50,urban,car,41534,9055,0,0,1,0,1,0
17,urban,suv,30783,11275,0,0,0,0,0,2090.42
44,suburban,truck,42863,15409,0,0,0,0,1,0
28,urban,truck,49271,13237,0,0,0,0,0,0
45,urban,car,33978,9801,1,0,0,0,1,0
81,suburban,suv,47446,9691,0,1,0,0,1,0
69,rural,truck,38903,16557,0,0,0,0,1,0
33,suburban,suv,31546,13804,0,0,0,0,1,0
19,urban,car,51062,10719,0,0,1,0,1,0
27,suburban,suv,42292,12839,0,0,0,0,1,0
